depSM,prDM,c0S/m,t090C,svCM,flECO-AFL,sbeox0ML/L,oxsatML/L,flag,Sal00,TraceID,folderpath_filename
819.442,825.598,2.141565,3.56,1478.46,0.006,1.32231,7.19814,0.0,34.6942,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
819.88,826.039,2.139313,3.5875,1478.45,-0.0022,1.34717,7.19991,0.0,34.6556,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
820.418,826.581,2.139216,3.5372,1478.31,0.0059,1.32946,7.21127,0.0,34.6869,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
820.874,827.04,2.14076,3.5573,1478.41,0.0043,1.32081,7.19536,0.0,34.6984,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
821.442,827.613,2.136613,3.5036,1478.25,0.0006,1.33766,7.19812,0.0,34.6846,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
821.896,828.07,2.141434,3.5775,1478.47,-0.0011,1.3417,7.19604,0.0,34.6906,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
822.387,828.564,2.137656,3.5397,1478.37,0.0072,1.33496,7.20535,0.0,34.6794,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
822.891,829.072,2.137698,3.5453,1478.41,0.0013,1.34653,7.19542,0.0,34.6702,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
823.406,829.591,2.139565,3.567,1478.53,0.0092,1.3484,7.19494,0.0,34.6853,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
823.873,830.061,2.137649,3.5249,1478.32,-0.0017,1.35022,7.1912,0.0,34.6775,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
824.46,830.653,2.138306,3.5645,1478.44,-0.0184,1.36877,7.20008,0.0,34.6748,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
824.907,831.103,2.139412,3.5423,1478.32,0.0015,1.35908,7.19835,0.0,34.693,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
825.375,831.574,2.141383,3.5576,1478.45,-0.0015,1.35959,7.19834,0.0,34.7062,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
825.923,832.126,2.138591,3.5379,1478.29,-0.0002,1.37822,7.21048,0.0,34.672,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
826.442,832.65,2.140785,3.586,1478.53,0.002,1.37505,7.20094,0.0,34.684,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
826.866,833.076,2.136679,3.5296,1478.35,0.0004,1.38423,7.1977,0.0,34.6743,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
827.427,833.642,2.14033,3.5686,1478.49,0.0073,1.39112,7.19432,0.0,34.6866,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
827.927,834.145,2.137445,3.5353,1478.48,-0.0035,1.39894,7.19915,0.0,34.6961,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
828.387,834.608,2.141826,3.5636,1478.44,0.0006,1.39952,7.20134,0.0,34.6847,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
828.879,835.104,2.136224,3.538,1478.34,-0.0011,1.40261,7.20057,0.0,34.6614,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
829.398,835.627,2.136745,3.5258,1478.39,-0.006,1.41917,7.20203,0.0,34.6866,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
829.935,836.168,2.138317,3.5503,1478.43,0.0002,1.42089,7.20112,0.0,34.6855,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
830.446,836.683,2.140885,3.5306,1478.5,-0.0066,1.43195,7.21198,0.0,34.6974,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
830.92,837.16,2.137649,3.5442,1478.46,-0.003,1.43082,7.19884,0.0,34.6591,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
831.441,837.684,2.13688,3.5344,1478.54,-0.0023,1.41828,7.19489,0.0,34.6815,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
831.936,838.184,2.138719,3.5225,1478.4,0.0083,1.43917,7.20288,0.0,34.6857,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
832.461,838.712,2.136546,3.5067,1478.43,-0.0005,1.43466,7.20083,0.0,34.6796,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
832.954,839.209,2.139512,3.545,1478.58,-0.0062,1.46314,7.19985,0.0,34.69,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
833.41,839.668,2.13666,3.524,1478.5,0.0164,1.44356,7.2048,0.0,34.673,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
833.873,840.134,2.139257,3.5274,1478.4,0.0017,1.45194,7.20588,0.0,34.6952,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
834.404,840.67,2.137754,3.5178,1478.38,-0.0165,1.4476,7.19599,0.0,34.6813,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
834.927,841.196,2.137394,3.5133,1478.45,-0.008,1.47032,7.20547,0.0,34.6821,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
835.37,841.642,2.139813,3.5447,1478.58,-0.0097,1.44182,7.19616,0.0,34.679,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
835.961,842.238,2.139526,3.528,1478.53,-0.0036,1.48313,7.20168,0.0,34.6776,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
836.377,842.657,2.139104,3.5504,1478.64,-0.0018,1.46768,7.19865,0.0,34.6793,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
836.965,843.249,2.138584,3.5274,1478.47,0.0017,1.48988,7.19044,0.0,34.6765,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
837.408,843.695,2.139652,3.5213,1478.51,0.0093,1.49526,7.19657,0.0,34.6909,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
837.935,844.227,2.137592,3.5424,1478.6,0.0037,1.50179,7.19953,0.0,34.6638,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
838.446,844.74,2.138476,3.5182,1478.5,-0.0012,1.49139,7.20936,0.0,34.6818,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
838.957,845.256,2.138945,3.5384,1478.59,0.0005,1.49301,7.19976,0.0,34.6786,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
839.382,845.683,2.136289,3.5227,1478.56,0.001,1.51079,7.19564,0.0,34.6732,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
839.91,846.215,2.140326,3.5433,1478.67,-0.0023,1.49964,7.19942,0.0,34.6745,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
840.384,846.693,2.136856,3.4913,1478.4,-0.0003,1.51701,7.19617,0.0,34.6746,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
840.939,847.252,2.139025,3.5288,1478.64,-0.0098,1.50631,7.20001,0.0,34.6757,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
841.46,847.777,2.138763,3.5421,1478.71,0.0031,1.52381,7.19667,0.0,34.6823,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
841.944,848.265,2.138577,3.5603,1478.73,-0.0044,1.52569,7.19906,0.0,34.6746,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
842.412,848.736,2.137478,3.5313,1478.65,-0.0098,1.52846,7.20569,0.0,34.6678,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
842.919,849.247,2.138957,3.5395,1478.74,0.0019,1.53176,7.1989,0.0,34.6853,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
843.431,849.762,2.139069,3.5386,1478.68,0.0036,1.5356,7.19989,0.0,34.6759,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
843.968,850.303,2.138285,3.5409,1478.75,0.0008,1.5368,7.20022,0.0,34.6749,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
844.467,850.806,2.140122,3.5492,1478.74,0.012,1.54621,7.20059,0.0,34.7036,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
844.889,851.23,2.138401,3.5617,1478.73,-0.0026,1.53992,7.19633,0.0,34.6673,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
845.401,851.747,2.139383,3.5362,1478.7,0.0023,1.55832,7.19676,0.0,34.6762,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
845.899,852.248,2.140045,3.5372,1478.72,0.004,1.56011,7.19912,0.0,34.6867,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
846.385,852.737,2.140407,3.5632,1478.8,0.0072,1.57278,7.20137,0.0,34.6789,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
846.879,853.235,2.136535,3.5083,1478.65,0.0003,1.5692,7.20251,0.0,34.6733,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
847.441,853.801,2.141698,3.5639,1478.91,-0.0022,1.56392,7.20126,0.0,34.6938,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
847.952,854.316,2.138177,3.5363,1478.78,-0.0049,1.57472,7.20241,0.0,34.6901,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
848.379,854.747,2.138617,3.5112,1478.71,-0.0007,1.60094,7.20338,0.0,34.6814,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
848.916,855.287,2.137931,3.5423,1478.81,0.0022,1.57913,7.18915,0.0,34.6911,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
849.415,855.79,2.138068,3.5361,1478.83,0.0186,1.58194,7.19401,0.0,34.6926,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
849.932,856.311,2.135982,3.5406,1478.8,-0.0023,1.60006,7.20092,0.0,34.6677,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
850.442,856.824,2.137632,3.529,1478.87,-0.0017,1.59956,7.20029,0.0,34.6863,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
850.885,857.271,2.140277,3.5781,1479.07,-0.0057,1.61191,7.20122,0.0,34.6624,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
851.463,857.853,2.13996,3.5538,1478.86,0.0018,1.62209,7.20395,0.0,34.6808,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
851.964,858.357,2.138263,3.5362,1478.82,-0.0043,1.61528,7.19603,0.0,34.6676,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
852.394,858.79,2.14107,3.5624,1478.9,-0.0085,1.6173,7.20359,0.0,34.6817,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
852.902,859.302,2.139074,3.514,1478.8,0.0075,1.61967,7.19421,0.0,34.6959,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
853.412,859.816,2.135348,3.5053,1478.69,0.0049,1.6174,7.20299,0.0,34.6727,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
853.878,860.286,2.13916,3.5545,1478.87,0.0008,1.62314,7.1931,0.0,34.6642,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
854.433,860.845,2.139016,3.5195,1478.83,0.0082,1.63678,7.19241,0.0,34.7037,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
854.89,861.305,2.140352,3.5387,1478.91,-0.002,1.64456,7.20554,0.0,34.693,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
855.461,861.88,2.138373,3.5031,1478.73,-0.02,1.6291,7.19439,0.0,34.6774,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
855.912,862.334,2.141066,3.5843,1479.1,-0.0088,1.63328,7.19136,0.0,34.6825,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
856.468,862.894,2.142043,3.5522,1479.03,-0.0045,1.65327,7.20411,0.0,34.6949,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
856.928,863.357,2.137394,3.5201,1478.84,-0.006,1.65626,7.21199,0.0,34.6736,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
857.438,863.871,2.138546,3.534,1478.96,0.0169,1.67015,7.19832,0.0,34.6938,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
857.904,864.341,2.139981,3.5533,1478.93,-0.008,1.68741,7.19566,0.0,34.6721,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
858.448,864.889,2.140117,3.5658,1479.02,0.0042,1.67407,7.20099,0.0,34.6816,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
858.942,865.386,2.137416,3.5403,1478.97,0.0039,1.66519,7.19938,0.0,34.6822,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
859.479,865.928,2.140611,3.5555,1479.06,0.0056,1.6772,7.19948,0.0,34.671,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
859.949,866.401,2.141006,3.5813,1479.27,0.0,1.69412,7.20258,0.0,34.6875,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
860.432,866.887,2.136981,3.5294,1478.94,0.0086,1.6857,7.2036,0.0,34.672,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
860.899,867.357,2.137038,3.5453,1478.92,0.0096,1.68727,7.2035,0.0,34.6584,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
861.445,867.907,2.138207,3.541,1479.07,0.0173,1.70281,7.20261,0.0,34.6872,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
861.92,868.386,2.138245,3.555,1479.12,-0.0115,1.70064,7.20204,0.0,34.6875,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
862.461,868.931,2.139475,3.5408,1479.08,-0.0076,1.69147,7.20259,0.0,34.6969,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
862.939,869.412,2.139258,3.534,1478.98,0.0209,1.72004,7.19919,0.0,34.6969,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
863.467,869.945,2.138804,3.5368,1479.04,0.0002,1.72641,7.19816,0.0,34.6931,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
863.962,870.443,2.138541,3.5359,1478.95,-0.0069,1.72974,7.19367,0.0,34.6842,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
864.415,870.899,2.140653,3.5818,1479.19,0.0054,1.74049,7.1907,0.0,34.6838,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
864.889,871.377,2.140042,3.5535,1479.23,-0.0036,1.7279,7.1931,0.0,34.6879,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
865.462,871.954,2.136944,3.4911,1478.81,0.0014,1.75109,7.19865,0.0,34.688,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
865.982,872.478,2.138405,3.5313,1479.08,-0.0048,1.72952,7.19728,0.0,34.684,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
866.409,872.908,2.139594,3.554,1479.17,0.0007,1.74706,7.19614,0.0,34.6827,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
866.976,873.479,2.139635,3.5372,1478.99,-0.0065,1.73274,7.1984,0.0,34.6752,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
867.39,873.896,2.136255,3.522,1478.93,0.015,1.74426,7.19494,0.0,34.6703,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
867.969,874.479,2.138698,3.5271,1479.04,0.003,1.76657,7.19506,0.0,34.6802,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
868.456,874.97,2.139712,3.5389,1479.2,0.0035,1.76445,7.20077,0.0,34.7009,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
868.921,875.438,2.13802,3.5199,1479.0,-0.0026,1.74698,7.19493,0.0,34.676,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
869.412,875.933,2.137737,3.5378,1479.06,-0.0052,1.77882,7.2076,0.0,34.6661,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
869.897,876.421,2.136214,3.5169,1479.14,0.0079,1.76495,7.19579,0.0,34.685,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
870.43,876.959,2.135119,3.5154,1478.99,-0.0003,1.77764,7.21116,0.0,34.6696,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
870.911,877.443,2.13739,3.5226,1479.08,-0.0,1.79459,7.20015,0.0,34.6879,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
871.424,877.96,2.137944,3.5383,1479.14,0.0032,1.77475,7.20811,0.0,34.6681,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
871.893,878.432,2.135417,3.5289,1479.14,-0.0006,1.801,7.20284,0.0,34.6698,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
872.418,878.961,2.138826,3.5663,1479.3,-0.0092,1.77568,7.21008,0.0,34.6757,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
872.964,879.51,2.140464,3.569,1479.31,0.0017,1.78659,7.19423,0.0,34.688,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
873.447,879.997,2.137092,3.5267,1479.17,-0.0047,1.80454,7.20844,0.0,34.6814,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
873.961,880.515,2.140597,3.5521,1479.24,-0.0036,1.83012,7.20835,0.0,34.6967,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
874.483,881.041,2.138011,3.546,1479.27,-0.0001,1.82854,7.20234,0.0,34.6673,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
874.951,881.513,2.14113,3.5567,1479.33,-0.0026,1.81687,7.2059,0.0,34.6825,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
875.459,882.024,2.140808,3.5668,1479.22,-0.0,1.83188,7.19789,0.0,34.6834,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
875.909,882.477,2.140543,3.56,1479.25,-0.0027,1.83556,7.20283,0.0,34.704,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
876.402,882.974,2.137806,3.5354,1479.26,-0.0023,1.83054,7.19691,0.0,34.6858,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
876.939,883.514,2.136326,3.5,1479.07,0.0031,1.84576,7.19625,0.0,34.6811,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
877.439,884.018,2.138774,3.5258,1479.19,-0.0003,1.84572,7.20631,0.0,34.682,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
877.954,884.538,2.14056,3.5292,1479.21,0.0094,1.85464,7.20444,0.0,34.6829,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
878.393,884.98,2.135465,3.5263,1479.21,0.0078,1.85915,7.19089,0.0,34.6646,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
878.891,885.481,2.139743,3.5373,1479.33,-0.0112,1.86186,7.19047,0.0,34.6928,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
879.431,886.025,2.138236,3.5163,1479.27,0.0021,1.85145,7.19987,0.0,34.6977,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
879.92,886.518,2.138616,3.5677,1479.41,0.0032,1.89439,7.19784,0.0,34.6655,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
880.484,887.086,2.139544,3.5195,1479.25,-0.0057,1.8831,7.20026,0.0,34.6878,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
880.955,887.56,2.142721,3.5845,1479.48,-0.0119,1.87322,7.21175,0.0,34.6787,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
881.393,888.001,2.143041,3.5843,1479.65,-0.0011,1.87791,7.20304,0.0,34.6853,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
881.975,888.588,2.13975,3.538,1479.42,-0.0013,1.90263,7.20227,0.0,34.6923,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
882.451,889.067,2.139474,3.5192,1479.31,-0.0008,1.90889,7.19803,0.0,34.6759,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
882.892,889.511,2.138675,3.53,1479.34,-0.0015,1.88468,7.20249,0.0,34.6878,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
883.482,890.106,2.137239,3.4996,1479.31,0.0012,1.90649,7.20739,0.0,34.6846,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
883.923,890.549,2.136715,3.5035,1479.26,0.015,1.89573,7.2012,0.0,34.6827,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
884.405,891.035,2.141836,3.5788,1479.59,-0.0049,1.90426,7.1926,0.0,34.6937,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
884.895,891.529,2.139371,3.5359,1479.38,-0.0043,1.90735,7.20226,0.0,34.6784,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
885.397,892.034,2.136287,3.4795,1479.19,0.0019,1.90828,7.20651,0.0,34.6848,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
885.938,892.58,2.137592,3.5509,1479.42,0.0094,1.9167,7.1974,0.0,34.6762,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
886.423,893.068,2.138821,3.5461,1479.43,0.0003,1.92322,7.19803,0.0,34.685,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
886.894,893.543,2.135249,3.4969,1479.2,0.0098,1.93439,7.20337,0.0,34.688,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
887.456,894.108,2.140868,3.548,1479.51,-0.0028,1.93986,7.19794,0.0,34.6823,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
887.918,894.574,2.139382,3.5637,1479.53,0.0011,1.93812,7.20018,0.0,34.6734,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
888.414,895.073,2.138802,3.5215,1479.35,-0.0161,1.94593,7.20078,0.0,34.6813,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
888.922,895.585,2.142918,3.5664,1479.56,0.014,1.95078,7.20469,0.0,34.7054,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
889.468,896.135,2.140603,3.5337,1479.48,-0.0075,1.94967,7.19675,0.0,34.6859,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
889.949,896.62,2.139553,3.5573,1479.61,0.0033,1.95157,7.20071,0.0,34.6908,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
890.444,897.118,2.138022,3.5193,1479.38,0.0075,1.97372,7.1986,0.0,34.6818,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
890.964,897.642,2.136596,3.5058,1479.38,0.0066,1.97369,7.19598,0.0,34.6984,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
891.484,898.166,2.137682,3.5194,1479.4,0.0092,1.97073,7.19247,0.0,34.6772,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
891.955,898.641,2.137602,3.5353,1479.47,-0.0142,1.99189,7.20229,0.0,34.694,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
892.408,899.097,2.139238,3.5255,1479.51,-0.0073,1.98584,7.20135,0.0,34.6875,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
892.905,899.597,2.138962,3.5537,1479.67,0.0003,1.97406,7.20322,0.0,34.6824,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
893.405,900.101,2.138945,3.5334,1479.38,0.003,1.99594,7.20117,0.0,34.6842,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
893.928,900.628,2.139456,3.5419,1479.55,-0.0041,2.00389,7.19874,0.0,34.6863,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
894.436,901.139,2.13964,3.551,1479.65,0.0122,1.99717,7.21083,0.0,34.6783,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
894.972,901.679,2.141005,3.5548,1479.67,-0.0015,2.00551,7.20243,0.0,34.689,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
895.453,902.164,2.139455,3.5559,1479.63,0.0043,2.02257,7.19117,0.0,34.6686,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
895.971,902.686,2.136747,3.5285,1479.5,0.0073,2.00821,7.19297,0.0,34.6647,NA_NA_NA_NA_Nov14201006-03-53_CTD_06.cnv,CTD_06.cnv
