SourceFile,SourceFolder,SourceSubFolder,Data_File,Vessel,Cruise,Station,Water_Depth,SST,Latitude,Longitude,Latitude(decimal),Longitude(decimal),Datetime,name_0,name_1,name_2,name_3,name_4,name_5,name_6,name_7,name_8,name_9,name_10,name_11,name_12,name_13,name_14,name_15,span_0,span_1,span_2,span_3,span_4,span_5,span_6,span_7,span_8,span_9,span_10,span_11,span_12,span_13,span_14,span_15,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,FileName,Temperature_SN,Conductivity_SN,Number_of_Bytes_Per_Scan,Number_of_Voltage_Words,Number_of_Scans_Averaged_by_the_Deck_Unit,System_UpLoad_Time,Date,Time,nquan,nvalues,units,interval,start_time,bad_flag,datcnv_date,datcnv_in,datcnv_skipover,datcnv_ox_hysteresis_correction,datcnv_ox_tau_correction,file_type,number_of_scans_to_average,pressure_baud_rate,GPIB_address,Operator,System_UTC,NMEA_UTC_(Time),Store_Lat/Lon_Data,Real-Time_Sample_Interval,wildedit_date,wildedit_in,wildedit_pass1_nstd,wildedit_pass2_nstd,wildedit_pass2_mindelta,wildedit_npoint,wildedit_vars,wildedit_excl_bad_scans,filter_date,filter_in,filter_low_pass_tc_A,filter_low_pass_tc_B,filter_low_pass_A_vars,filter_low_pass_B_vars,celltm_date,celltm_in,celltm_alpha,celltm_tau,celltm_temp_sensor_use_for_cond,loopedit_date,loopedit_in,loopedit_percentMeanSpeed:_minV,loopedit_excl_bad_scans,Derive_date,Derive_in,binavg_date,binavg_in,binavg_bintype,binavg_binsize,binavg_excl_bad_scans,binavg_skipover,binavg_surface_bin,Time_12,Time_15,Time_18,SeacatPlus_V_1.6b_SERIAL_NO._5090_16_May_2009_22,vbatt,iext01,iext23,status,samples,mode,autorun,battery_type,pressure_sensor,SBE_38,Ext_Volt_0,echo_commands,output_format,temperature,TA0,TA1,TA2,TA3,TOFFSET,conductivity,G,H,I,J,CF0,CPCOR,CTCOR,CSLOPE,pressure_S/N,PA0,PA1,PA2,PTCA0,PTCA1,PTCA2,PTCB0,PTCB1,PTCB2,PTEMPA0,PTEMPA1,PTEMPA2,POFFSET,volt_0:_offset,volt_1:_offset,volt_2:_offset,volt_3:_offset,EXTFREQSF,"cast_2_16_May_2009_02:35:00_samples_86_to_84215,_avg",alignctd_date,alignctd_in,alignctd_adv,loopedit_minVelocity,loopedit_surfaceSoak:_minDepth,NMEA_baud_rate,Start_Time
CTD_04CTD_04.cnv,CTD_SK277,CTD_SK277\SK 277 SBE CTD\Processed_CTD_DATA\Time Series Processing,Sea-Bird SBE 9 Data File,ORV. Sagar Kanya,SK277 (Times Series),,2145M,,"018""00.00N",089'29.60E,18.0,89.493333,10-11-10 06:09:00,"depSM: Depth [salt water, m]","prDM: Pressure, Digiquartz [db]",c0S/m: Conductivity [S/m],"t090C: Temperature [ITS-90, deg C]",sal00: Salinity [PSU],"svCM: Sound Velocity [Chen-Millero, m/s]","flECO-AFL: Fluorescence, Wetlab ECO-AFL/FL [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]",oxsatML/L: Oxygen Saturation [ml/l],flag:  0.000e+00,,,,,,,"-0.091,    501.291","-0.091,    504.688","0.324560,   5.523013","9.9499,    28.9395","1.5768,    35.0397","1498.00,    1542.66","-0.5310,    44.4690","0.02078,    5.03572","4.46772,    6.32394","0.0000e+00, 0.0000e+00",,,,,,,"Frequency  0  temperature, 5094, 03-Mar-09","Frequency  1  conductivity, 3478, 01-Apr-09 , cpcor = -9.5700e-08","Frequency  2  pressure, 0934, 07-Apr-09","Extrnl Volt  0  Oxygen, SBE, primary, 1606, 08-Apr-09p","Extrnl Volt  2  WET Labs, ECO_AFL","Extrnl Volt  3  userpoly 0, FLNTURTD-1095, 10-Apr-09","Extrnl Volt  5  surface irradiance (SPAR), degrees = 0.0",,,E:\SK 277 SBE\Time Series\CTD_04.hdr,5094,3478,21.0,3.0,1.0,Nov 10 2010 06:09:00,09-11-2010,06.00,10,33495,specified,seconds: 0.0416667,Nov 10 2010 06:09:00,-9.99e-29,"Nov 12 2010 16:29:49, 7.18c",E:\SK 277 SBE\Time Series\CTD_04.hex E:\SK 277 SBE\Time Series\CTD_04.CON,0,yes,yes,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTD_05CTD_05.cnv,CTD_SK277,CTD_SK277\SK 277 SBE CTD\Processed_CTD_DATA\Time Series Processing,Sea-Bird SBE 9 Data File,ORV. Sagar Kanya,SK277 (Times Series),,2145M,,"018""00.00N",089'29.60E,18.0,89.493333,10-11-10 08:53:45,"depSM: Depth [salt water, m]","prDM: Pressure, Digiquartz [db]",c0S/m: Conductivity [S/m],"t090C: Temperature [ITS-90, deg C]",sal00: Salinity [PSU],"svCM: Sound Velocity [Chen-Millero, m/s]","flECO-AFL: Fluorescence, Wetlab ECO-AFL/FL [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]",oxsatML/L: Oxygen Saturation [ml/l],flag:  0.000e+00,,,,,,,"-0.174,    501.588","-0.175,    504.987","0.680122,   5.527073","9.9455,    29.2592","3.4969,    35.0394","1497.99,    1543.00","-0.5310,    44.4690","0.02052,    5.01686","4.44635,    6.32455","0.0000e+00, 0.0000e+00",,,,,,,"Frequency  0  temperature, 5094, 03-Mar-09","Frequency  1  conductivity, 3478, 01-Apr-09 , cpcor = -9.5700e-08","Frequency  2  pressure, 0934, 07-Apr-09","Extrnl Volt  0  Oxygen, SBE, primary, 1606, 08-Apr-09p","Extrnl Volt  2  WET Labs, ECO_AFL","Extrnl Volt  3  userpoly 0, FLNTURTD-1095, 10-Apr-09","Extrnl Volt  5  surface irradiance (SPAR), degrees = 0.0",,,E:\SK 277 SBE\Time Series\CTD_05.hdr,5094,3478,21.0,3.0,1.0,Nov 10 2010 08:53:45,09-11-2010,09.00,10,33024,specified,seconds: 0.0416667,Nov 10 2010 08:53:45,-9.99e-29,"Nov 12 2010 16:30:16, 7.18c",E:\SK 277 SBE\Time Series\CTD_05.hex E:\SK 277 SBE\Time Series\CTD_05.CON,0,yes,yes,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTD_06CTD_06.cnv,CTD_SK277,CTD_SK277\SK 277 SBE CTD\Processed_CTD_DATA\Time Series Processing,Sea-Bird SBE 9 Data File,ORV. Sagar Kanya,SK277 (Times Series),,2145M,,"018""00.00N",089'29.60E,18.0,89.493333,10-11-10 11:52:36,"depSM: Depth [salt water, m]","prDM: Pressure, Digiquartz [db]",c0S/m: Conductivity [S/m],"t090C: Temperature [ITS-90, deg C]",sal00: Salinity [PSU],"svCM: Sound Velocity [Chen-Millero, m/s]","flECO-AFL: Fluorescence, Wetlab ECO-AFL/FL [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]",oxsatML/L: Oxygen Saturation [ml/l],flag:  0.000e+00,,,,,,,"-0.329,    500.686","-0.331,    504.078","0.639476,   5.525109","10.0914,    29.3106","3.3160,    35.0395","1498.49,    1543.03","0.0185,     0.9415","0.02074,    5.08519","4.44351,    6.30429","0.0000e+00, 0.0000e+00",,,,,,,"Frequency  0  temperature, 5094, 03-Mar-09","Frequency  1  conductivity, 3478, 01-Apr-09 , cpcor = -9.5700e-08","Frequency  2  pressure, 0934, 07-Apr-09","Extrnl Volt  0  Oxygen, SBE, primary, 1606, 08-Apr-09p","Extrnl Volt  2  WET Labs, ECO_AFL","Extrnl Volt  3  userpoly 0, FLNTURTD-1095, 10-Apr-09","Extrnl Volt  5  surface irradiance (SPAR), degrees = 0.0",,,E:\SK 277 SBE\Time Series\CTD_06.hdr,5094,3478,21.0,3.0,1.0,Nov 10 2010 11:52:36,10-11-2010,12.00,10,35093,specified,seconds: 0.0416667,Nov 10 2010 11:52:36,-9.99e-29,"Nov 12 2010 16:30:32, 7.18c",E:\SK 277 SBE\Time Series\CTD_06.hex E:\SK 277 SBE\Time Series\CTD_06.CON,0,yes,yes,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTD_07CTD_07.cnv,CTD_SK277,CTD_SK277\SK 277 SBE CTD\Processed_CTD_DATA\Time Series Processing,Sea-Bird SBE 9 Data File,ORV. Sagar Kanya,SK277 (Times Series),,2145M,,"018""00.00N",089'29.60E,18.0,89.493333,10-11-10 14:54:36,"depSM: Depth [salt water, m]","prDM: Pressure, Digiquartz [db]",c0S/m: Conductivity [S/m],"t090C: Temperature [ITS-90, deg C]",sal00: Salinity [PSU],"svCM: Sound Velocity [Chen-Millero, m/s]","flECO-AFL: Fluorescence, Wetlab ECO-AFL/FL [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]",oxsatML/L: Oxygen Saturation [ml/l],flag:  0.000e+00,,,,,,,"-0.080,    500.937","-0.080,    504.331","0.079724,   5.519643","10.0788,    29.1418","0.3651,    35.0411","1498.45,    1542.47","-0.1794,     3.8426","0.01931,    4.59691","4.46519,    6.30602","0.0000e+00, 0.0000e+00",,,,,,,"Frequency  0  temperature, 5094, 03-Mar-09","Frequency  1  conductivity, 3478, 01-Apr-09 , cpcor = -9.5700e-08","Frequency  2  pressure, 0934, 07-Apr-09","Extrnl Volt  0  Oxygen, SBE, primary, 1606, 08-Apr-09p","Extrnl Volt  2  WET Labs, ECO_AFL","Extrnl Volt  3  userpoly 0, FLNTURTD-1095, 10-Apr-09","Extrnl Volt  5  surface irradiance (SPAR), degrees = 0.0",,,E:\SK 277 SBE\Time Series\CTD_07.hdr,5094,3478,21.0,3.0,1.0,Nov 10 2010 14:54:36,10-11-2010,15.00,10,34563,specified,seconds: 0.0416667,Nov 10 2010 14:54:36,-9.99e-29,"Nov 12 2010 16:33:27, 7.18c",E:\SK 277 SBE\Time Series\CTD_07.hex E:\SK 277 SBE\Time Series\CTD_07.CON,0,yes,yes,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTD_08-1CTD_08-1.cnv,CTD_SK277,CTD_SK277\SK 277 SBE CTD\Processed_CTD_DATA\Time Series Processing,Sea-Bird SBE 9 Data File,ORV. Sagar Kanya,SK277 (Times Series),,2145M,,"018""00.00N",089'29.60E,18.0,89.493333,10-11-10 19:36:29,"depSM: Depth [salt water, m]","prDM: Pressure, Digiquartz [db]",c0S/m: Conductivity [S/m],"t090C: Temperature [ITS-90, deg C]",sal00: Salinity [PSU],"svCM: Sound Velocity [Chen-Millero, m/s]","flECO-AFL: Fluorescence, Wetlab ECO-AFL/FL [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]",oxsatML/L: Oxygen Saturation [ml/l],flag:  0.000e+00,,,,,,,"0.327,    500.967","0.328,    504.361","-0.404375,   5.522801","-11.4663,    29.1316","0.0000,    41.2143","1336.45,    1542.85","0.0185,     1.4690","-101.42654,    9.00081","4.45482,   14.68198","0.0000e+00, 0.0000e+00",,,,,,,"Frequency  0  temperature, 5094, 03-Mar-09","Frequency  1  conductivity, 3478, 01-Apr-09 , cpcor = -9.5700e-08","Frequency  2  pressure, 0934, 07-Apr-09","Extrnl Volt  0  Oxygen, SBE, primary, 1606, 08-Apr-09p","Extrnl Volt  2  WET Labs, ECO_AFL","Extrnl Volt  3  userpoly 0, FLNTURTD-1095, 10-Apr-09","Extrnl Volt  5  surface irradiance (SPAR), degrees = 0.0",,,E:\SK 277 SBE\Time Series\CTD_08-1.hdr,5094,3478,21.0,3.0,1.0,Nov 10 2010 19:36:29,10-11-2010,19.40,10,36700,specified,seconds: 0.0416667,Nov 10 2010 19:36:29,-9.99e-29,"Nov 12 2010 16:31:22, 7.18c",E:\SK 277 SBE\Time Series\CTD_08-1.hex E:\SK 277 SBE\Time Series\CTD_08-1.CON,0,yes,yes,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTD_08CTD_08.cnv,CTD_SK277,CTD_SK277\SK 277 SBE CTD\Processed_CTD_DATA\Time Series Processing,Sea-Bird SBE 9 Data File,ORV. Sagar Kanya,SK277 (Times Series),,2145M,,"018""00.00N",089'29.60E,18.0,89.493333,10-11-10 18:07:17,"depSM: Depth [salt water, m]","prDM: Pressure, Digiquartz [db]",c0S/m: Conductivity [S/m],"t090C: Temperature [ITS-90, deg C]",sal00: Salinity [PSU],"svCM: Sound Velocity [Chen-Millero, m/s]","flECO-AFL: Fluorescence, Wetlab ECO-AFL/FL [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]",oxsatML/L: Oxygen Saturation [ml/l],flag:  0.000e+00,,,,,,,"-0.084,    220.103","-0.084,    221.443","0.321907,   5.520410","13.5855,    29.1405","1.5582,    34.9997","1505.78,    1542.39","-0.0035,     1.4800","0.01980,    4.93287","4.46585,    5.85418","0.0000e+00, 0.0000e+00",,,,,,,"Frequency  0  temperature, 5094, 03-Mar-09","Frequency  1  conductivity, 3478, 01-Apr-09 , cpcor = -9.5700e-08","Frequency  2  pressure, 0934, 07-Apr-09","Extrnl Volt  0  Oxygen, SBE, primary, 1606, 08-Apr-09p","Extrnl Volt  2  WET Labs, ECO_AFL","Extrnl Volt  3  userpoly 0, FLNTURTD-1095, 10-Apr-09","Extrnl Volt  5  surface irradiance (SPAR), degrees = 0.0",,,E:\SK 277 SBE\Time Series\CTD_08.hdr,5094,3478,21.0,3.0,1.0,Nov 10 2010 18:07:17,10-11-2010,18.00,10,38353,specified,seconds: 0.0416667,Nov 10 2010 18:07:17,-9.99e-29,"Nov 12 2010 16:31:05, 7.18c",E:\SK 277 SBE\Time Series\CTD_08.hex E:\SK 277 SBE\Time Series\CTD_08.CON,0,yes,yes,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTD_09CTD_09.cnv,CTD_SK277,CTD_SK277\SK 277 SBE CTD\Processed_CTD_DATA\Time Series Processing,Sea-Bird SBE 9 Data File,ORV. Sagar Kanya,SK277 (Times Series),,2145M,,"018""00.00N",089'29.60E,18.0,89.493333,10-11-10 21:01:40,"depSM: Depth [salt water, m]","prDM: Pressure, Digiquartz [db]",c0S/m: Conductivity [S/m],"t090C: Temperature [ITS-90, deg C]",sal00: Salinity [PSU],"svCM: Sound Velocity [Chen-Millero, m/s]","flECO-AFL: Fluorescence, Wetlab ECO-AFL/FL [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]",oxsatML/L: Oxygen Saturation [ml/l],flag:  0.000e+00,,,,,,,"-0.088,    500.739","-0.088,    504.131","0.555459,   5.523267","10.0590,    29.1757","2.7964,    35.0451","1498.39,    1542.92","0.0075,     1.2602","0.01990,    4.88788","4.45126,    6.30866","0.0000e+00, 0.0000e+00",,,,,,,"Frequency  0  temperature, 5094, 03-Mar-09","Frequency  1  conductivity, 3478, 01-Apr-09 , cpcor = -9.5700e-08","Frequency  2  pressure, 0934, 07-Apr-09","Extrnl Volt  0  Oxygen, SBE, primary, 1606, 08-Apr-09p","Extrnl Volt  2  WET Labs, ECO_AFL","Extrnl Volt  3  userpoly 0, FLNTURTD-1095, 10-Apr-09","Extrnl Volt  5  surface irradiance (SPAR), degrees = 0.0",,,E:\SK 277 SBE\Time Series\CTD_09.hdr,5094,3478,21.0,3.0,1.0,Nov 10 2010 21:01:40,10-11-2010,21.00,10,33308,specified,seconds: 0.0416667,Nov 10 2010 21:01:40,-9.99e-29,"Nov 12 2010 16:31:40, 7.18c",E:\SK 277 SBE\Time Series\CTD_09.hex E:\SK 277 SBE\Time Series\CTD_09.CON,0,yes,yes,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTD_07CTD_07.cnv,CTD_SK277,CTD_SK277\SK 277 SBE CTD\Unprocessed_CTD\Time Series,Sea-Bird SBE 9 Data File,ORV. Sagar Kanya,SK277 (Times Series),,2145M,,"018""00.00N",089'29.60E,18.0,89.493333,10-11-10 14:54:36,"depSM: Depth [salt water, m]","prDM: Pressure, Digiquartz [db]",c0S/m: Conductivity [S/m],"t090C: Temperature [ITS-90, deg C]",sal00: Salinity [PSU],"svCM: Sound Velocity [Chen-Millero, m/s]","flECO-AFL: Fluorescence, Wetlab ECO-AFL/FL [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]",oxsatML/L: Oxygen Saturation [ml/l],flag:  0.000e+00,,,,,,,"-0.080,    500.937","-0.080,    504.331","0.079724,   5.519643","10.0788,    29.1418","0.3651,    35.0411","1498.45,    1542.47","-0.1794,     3.8426","0.01931,    4.59691","4.46519,    6.30602","0.0000e+00, 0.0000e+00",,,,,,,"Frequency  0  temperature, 5094, 03-Mar-09","Frequency  1  conductivity, 3478, 01-Apr-09 , cpcor = -9.5700e-08","Frequency  2  pressure, 0934, 07-Apr-09","Extrnl Volt  0  Oxygen, SBE, primary, 1606, 08-Apr-09p","Extrnl Volt  2  WET Labs, ECO_AFL","Extrnl Volt  3  userpoly 0, FLNTURTD-1095, 10-Apr-09","Extrnl Volt  5  surface irradiance (SPAR), degrees = 0.0",,,E:\SK 277 SBE\Time Series\CTD_07.hdr,5094,3478,21.0,3.0,1.0,Nov 10 2010 14:54:36,10-11-2010,15.00,10,34563,specified,seconds: 0.0416667,Nov 10 2010 14:54:36,-9.99e-29,"Nov 12 2010 16:30:44, 7.18c",E:\SK 277 SBE\Time Series\CTD_07.hex E:\SK 277 SBE\Time Series\CTD_07.CON,0,yes,yes,ascii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rama Buoy 1.cnv,SK-307_DATA,SK-307_DATA\SK 307 CTD\02.12.13 Rama buoy\processed,Sea-Bird SBE 9 Data File,ORV Sagar Kanya,,,,,,,,,02-12-13 19:37:01,"prDM: Pressure, Digiquartz [db]","svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","wetCDOM: Fluorescence, WET Labs CDOM [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]","oxsatML/L: Oxygen Saturation, Weiss [ml/l]",flag:  0.000e+00,,,,,,,,"1.868,    608.831","1497.69,    1544.76","9.3999,    29.0672","3.781167,   5.817133","30.9023,    35.6030","-0.0739,    10.6221","1.0520e+06, 7.4229e+07","4.40462,    6.40178","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,F:\SK 307 CTD\Location 1 Rama buoy\Rama Buoy 1.hex,35094,3478,21.0,3.0,1.0,Dec 02 2013 19:37:01,,,9,29575,specified,seconds: 0.0416667,"Dec 02 2013 14:07:01 [System UTC, header]",-9.99e-29,"Dec 02 2013 20:18:58, 7.22.5 [datcnv_vars = 8]",F:\SK 307 CTD\Location 1 Rama buoy\Rama Buoy 1.hex C:\Program Files\Sea-Bird\CTD.con,0,yes,yes,ascii,1.0,9600.0,1.0,Norinco,Dec 02 2013 14:07:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cast 1.cnv,SK-307_DATA,SK-307_DATA\SK 307 CTD\211213 1deg South\processed,Sea-Bird SBE 9 Data File,ORV Sagar Kanya,,,,,,,,,21-12-13 13:10:51,"prDM: Pressure, Digiquartz [db]","svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","wetCDOM: Fluorescence, WET Labs CDOM [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]","oxsatML/L: Oxygen Saturation, Weiss [ml/l]",flag:  0.000e+00,,,,,,,,"1.464,    608.160","1495.14,    1542.97","8.7239,    28.8455","3.711986,   5.720591","26.3470,    35.3971","-0.0739,     0.5854","9.9678e+05, 4.1281e+07","4.44545,    6.50178","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,F:\SK 307 CTD\211213 1deg north\cast 1.hex,35094,3478,21.0,3.0,1.0,Dec 21 2013 13:10:51,,,9,29540,specified,seconds: 0.0416667,"Dec 21 2013 07:40:51 [System UTC, header]",-9.99e-29,"Dec 21 2013 13:52:22, 7.22.5 [datcnv_vars = 8]",F:\SK 307 CTD\211213 1deg north\cast 1.hex C:\Program Files\Sea-Bird\CTD.con,0,yes,yes,ascii,1.0,9600.0,1.0,Norinco,Dec 21 2013 07:40:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
casst 1.cnv,SK-307_DATA,SK-307_DATA\SK 307 CTD\4 deg south 201213\processed,Sea-Bird SBE 9 Data File,ORV Sagar Kanya,,,,,,,,,20-12-13 13:33:02,"prDM: Pressure, Digiquartz [db]","svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","wetCDOM: Fluorescence, WET Labs CDOM [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]","oxsatML/L: Oxygen Saturation, Weiss [ml/l]",flag:  0.000e+00,,,,,,,,"-3.889,    608.145","1493.80,    1541.82","8.4295,    28.6977","0.110477,   5.551599","0.5169,    35.4243","-0.6600,     1.3913","1.1608e+06, 4.6315e+07","4.46925,    6.54867","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,F:\SK 307 CTD\4 deg south 201213\casst 1.hex,35094,3478,21.0,3.0,1.0,Dec 20 2013 13:33:02,,,9,25609,specified,seconds: 0.0416667,"Dec 20 2013 08:03:02 [System UTC, header]",-9.99e-29,"Dec 20 2013 14:09:51, 7.22.5 [datcnv_vars = 8]",F:\SK 307 CTD\4 deg south 201213\casst 1.hex C:\Program Files\Sea-Bird\CTD.con,0,yes,yes,ascii,1.0,9600.0,1.0,Norinco,Dec 20 2013 08:03:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rama Buoy 1.cnv,SK-307_DATA,SK-307_DATA\SK 307 CTD\french buoy 10.12.13\processed,Sea-Bird SBE 9 Data File,ORV Sagar Kanya,,,,,,,,,11-12-13 00:11:22,"prDM: Pressure, Digiquartz [db]","svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","wetCDOM: Fluorescence, WET Labs CDOM [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]","oxsatML/L: Oxygen Saturation, Weiss [ml/l]",flag:  0.000e+00,,,,,,,,"-0.101,   2024.283","1491.19,    1543.48","2.5726,    29.1413","3.196410,   5.653897","34.2623,    35.4157","-0.1228,     2.0018","2.1573e+05, 4.2590e+07","4.42833,    7.53857","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,F:\SK 307 CTD\french buoy\Rama Buoy 1.hex,35094,3478,21.0,3.0,1.0,Dec 11 2013 00:11:22,,,9,96381,specified,seconds: 0.0416667,"Dec 10 2013 18:41:22 [System UTC, header]",-9.99e-29,"Dec 11 2013 02:09:42, 7.22.5 [datcnv_vars = 8]",F:\SK 307 CTD\french buoy\Rama Buoy 1.hex C:\Program Files\Sea-Bird\CTD.con,0,yes,yes,ascii,1.0,9600.0,1.0,Norinco,Dec 10 2013 18:41:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cast 1.cnv,SK-307_DATA,SK-307_DATA\SK 307 CTD\south 16(16.12.13)\processed,Sea-Bird SBE 9 Data File,ORV Sagar Kanya,,,,,,,,,16-12-13 19:41:04,"prDM: Pressure, Digiquartz [db]","svCM: Sound Velocity [Chen-Millero, m/s]","t090C: Temperature [ITS-90, deg C]",c0S/m: Conductivity [S/m],"sal00: Salinity, Practical [PSU]","wetCDOM: Fluorescence, WET Labs CDOM [mg/m^3]","sbeox0ML/L: Oxygen, SBE 43 [ml/l]","oxsatML/L: Oxygen Saturation, Weiss [ml/l]",flag:  0.000e+00,,,,,,,,"-1.158,    609.785","1492.70,    1540.65","8.1811,    27.6728","0.004880,   5.555475","0.0291,    35.6856","-0.1105,     4.5659","2.8563e+06, 4.4896e+07","4.53343,    6.59651","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,,F:\SK 307 CTD\south 16\cast 1.hex,35094,3478,21.0,3.0,1.0,Dec 16 2013 19:41:04,,,9,25892,specified,seconds: 0.0416667,"Dec 16 2013 14:11:04 [System UTC, header]",-9.99e-29,"Dec 16 2013 20:24:06, 7.22.5 [datcnv_vars = 8]",F:\SK 307 CTD\south 16\Raw\cast 1.hex C:\Program Files\Sea-Bird\CTD.con,0,yes,yes,ascii,1.0,9600.0,1.0,Norinco,Dec 16 2013 14:11:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.12.13.cnv,SK-307_DATA,SK-307_DATA\SK 307 TSG\processed,Sea-Bird SBE 21 Data File,orv sagar kanya,,,,,04 27.394 N,078 46.588 E,4.456567,78.776467,01-12-13 06:21:09,c0mS/cm: Conductivity [mS/cm],nbytes: Byte Count,latitude: Latitude [deg],"oxsolMg/L: Oxygen Saturation, Garcia & Gordon [mg/l]",longitude: Longitude [deg],"potemp090C: Potential Temperature [ITS-90, deg C]","sal00: Salinity, Practical [PSU]",scan: Scan Count,tsa: Thermosteric Anomaly [10^-8 * m^3/kg],flag:  0.000e+00,,,,,,,"-0.980611,  60.705677","28,      78204","1.56490,    4.45450","5.99028,    7.22522","78.77772,   80.65120","32.0281,    32.8720","0.0000,    34.7437","1,       2793","701.255,   3262.143","0.0000e+00, 0.0000e+00",,,,,,,,,,,,,,,,C:\TSG Datas\SK 307 TSG\01.12.13.hex,3332,3332,,,,Dec 01 2013 06:21:09,,,10,2793,specified,seconds: 10,"Dec 01 2013 02:19:55 [NMEA time, header]",-9.99e-29,"Dec 26 2013 13:23:31, 7.22.5 [datcnv_vars = 9]",C:\Users\user\Desktop\SK 307 TSG\01.12.13.hex C:\Users\user\Desktop\SK 307 TSG\01.12.13.CON,0,,,ascii,,,,,Dec 01 2013 00:51:09,Dec 01 2013 02:19:55,Append to Every Scan,10.0000 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
